level_0,index,Category_L1,Category_L2,Category_L3,Category_L4,Category_L4_includefeed,Category_L0,Material_Group,Material,Material_Description,Text,Vendor_Country,Vendor_Name,Vendor_Code,Vendor_City,Vendor_Latitude,Vendor_Longitude,Plant_Country,Plant_Code,Plant_Name,Base_Unit_of_Measure,Converted_units,Fiscal_Year,Quantity,Product_weight_in_tonnes,Municipality,Conversion_name,Conversion_factor,Category_L4_LCA,LCA_match,LCA_match_animal_husbandry,Locally_sourced_update,Fabio_source_commodity,Harvest_Country,Converted crop weight (tonnes),unique_id_x,Global Warming Potential (kg CO2-Eq),Air Pollution (kg PM2.5-Eq),Land Use (m2),Water Pollution (kg P eq),Land Transformation (m2),Soil Pollution (kg SO2 eq),Water Use (m3)
1720,1720,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Spirits,300643,ENA -Triple Distilled-Grain,N/A,IN,OM SONS MARKETING PRIVATE LIMITED,8100073,N/A,N/A,N/A,IN,1281,USL - Khasa,BL,Kg,F22,214326.3986,166.8370268,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,510.3008673,"Rice, at farm/IN Economic",677183.052,1046.116778,750760.8576,234.2989432,64.88100875,1389.821084,109355.9609
1721,1721,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Special Spirits,303279,HBS - W239,N/A,IN,PEARL DISTILLERY LIMITED,991700,N/A,N/A,N/A,IN,1211,Special Spirits-Nasik,BL,Kg,F22,26780.0835,20.84860042,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,63.76209337,"Rice, at farm/IN Economic",84614.02235,130.7122914,93807.56915,29.27565295,8.106882044,173.6581444,13664.02732
1722,1722,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Special Spirits,302238,Rum Spirit Concentrate CC Jamaica,N/A,IN,PEARL DISTILLERY LIMITED,991700,N/A,N/A,N/A,IN,1213,Special Spirits - Goa,BL,Kg,F22,1079.669233,0.8412311144,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,2.570640619,"Rice, at farm/IN Economic",3411.309624,5.269813269,3781.95782,1.180280926,0.3268380816,7.001223709,550.8806532
1723,1723,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Spirits,300217,Grain ENA McD,N/A,IN,PIONEER DISTILLERIES LIMITED,991500,N/A,N/A,N/A,IN,4047,USL -Distillery-Aurangabad,BL,Kg,F22,3394394.337,2642.264065,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,8081.889986,"Rice, at farm/IN Economic",10724886.59,16567.87447,11890175.08,3710.709512,1027.552976,22011.29141,1731925.031
1724,1724,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Spirits,300217,Grain ENA McD,N/A,IN,PIONEER DISTILLERIES LIMITED,991500,N/A,N/A,N/A,IN,1011,USL-Distillery-Nasik,BL,Kg,F22,2657647.342,2068.764129,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,6327.730755,"Rice, at farm/IN Economic",8397069.845,12971.84805,9309434.634,2905.306895,804.5245085,17233.78144,1356013.916
1725,1725,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Spirits,300035,EXTRA NEUTRAL ALCOHOL,N/A,IN,PIONEER DISTILLERIES LIMITED,991500,N/A,N/A,N/A,IN,4047,USL -Distillery-Aurangabad,BL,Kg,F22,1205585.992,938.4549269,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,2870.442379,"Rice, at farm/IN Economic",3809154.668,5884.406876,4223029.824,1317.931555,364.9556742,7817.743596,615127.2803
1726,1726,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Spirits,300217,Grain ENA McD,N/A,IN,PIONEER DISTILLERIES LIMITED,991500,N/A,N/A,N/A,IN,3001,USL-Distillery-Baramathi,BL,Kg,F22,999296.8333,777.8708728,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,2379.277794,"Rice, at farm/IN Economic",3157365.98,4877.519477,3500422.498,1092.418823,302.5077033,6480.040803,509872.1679
1727,1727,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Spirits,300035,EXTRA NEUTRAL ALCOHOL,N/A,IN,PIONEER DISTILLERIES LIMITED,991500,N/A,N/A,N/A,IN,3730,MTM WINES & BOTTLERS (P) LTD,BL,Kg,F22,120558.5992,93.84281361,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,287.0442379,"Rice, at farm/IN Economic",380915.4668,588.4406876,422302.9824,131.7931555,36.49556742,781.7743596,61512.72803
1728,1728,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Spirits,300035,EXTRA NEUTRAL ALCOHOL,N/A,IN,PIONEER DISTILLERIES LIMITED,991500,N/A,N/A,N/A,IN,1011,USL-Distillery-Nasik,BL,Kg,F22,58939.7596,45.88192377,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,140.3327385,"Rice, at farm/IN Economic",186225.3393,287.6821139,206459.2358,64.43220937,17.84227741,382.200798,30072.88926
1729,1729,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Spirits,300217,Grain ENA McD,N/A,IN,PIONEER DISTILLERIES LIMITED,991500,N/A,N/A,N/A,IN,1056,USL-Distillery -NASIK -2,BL,Kg,F22,40186.19973,31.28093787,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,95.68141262,"Rice, at farm/IN Economic",126971.8223,196.1468959,140767.6608,43.93105184,12.16518914,260.5914532,20504.24268
1730,1730,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Special Spirits,300001,MALT SPIRIT MS S 12,N/A,IN,PIONEER DISTILLERIES LTD,991502,N/A,N/A,N/A,IN,1213,Special Spirits - Goa,BL,Kg,F22,120558.5992,93.84281361,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,287.0442379,"Rice, at farm/IN Economic",380915.4668,588.4406876,422302.9824,131.7931555,36.49556742,781.7743596,61512.72803
1731,1731,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Special Spirits,300001,MALT SPIRIT MS S 12,N/A,IN,PIONEER DISTILLERIES LTD,991502,N/A,N/A,N/A,IN,1211,Special Spirits-Nasik,BL,Kg,F22,66976.99955,52.13489645,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,159.469021,"Rice, at farm/IN Economic",211619.7038,326.9114931,234612.768,73.21841974,20.27531523,434.3190886,34173.73779
1732,1732,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Spirits,300217,Grain ENA McD,N/A,IN,Pioneer Industries Limited,111947,N/A,N/A,N/A,IN,3897,VINDESHWARI EXIM PVT LTD,BL,Kg,F22,2196845.585,1710.067469,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,5230.58389,"Rice, at farm/IN Economic",6941126.283,10722.69697,7695298.79,2401.564167,665.0303397,14245.66611,1120898.6
1733,1733,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Spirits,300217,Grain ENA McD,N/A,IN,Pioneer Industries Limited,111947,N/A,N/A,N/A,IN,1023,USL-Distillery - Rosa,BL,Kg,F22,509025.1966,396.2359293,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,1211.96456,"Rice, at farm/IN Economic",1608309.749,2484.527348,1783057.037,556.45999,154.0923958,3300.825074,259720.4072
1734,1734,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Spirits,300217,Grain ENA McD,N/A,IN,Pioneer Industries Limited,111947,N/A,N/A,N/A,IN,2001,USL-Distillery -Alwar,BL,Kg,F22,428652.7971,333.6740536,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,1020.601735,"Rice, at farm/IN Economic",1354366.104,2092.233556,1501521.715,468.5978863,129.7620175,2779.642167,218711.9219
1735,1735,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Spirits,300217,Grain ENA McD,N/A,IN,Pioneer Industries Limited,111947,N/A,N/A,N/A,IN,1022,USL-Distillery -Udaipur,BL,Kg,F22,401861.9973,312.820095,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,956.8141262,"Rice, at farm/IN Economic",1269718.223,1961.468959,1407676.608,439.3105184,121.6518914,2605.914532,205042.4268
1736,1736,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Spirits,300217,Grain ENA McD,N/A,IN,Pioneer Industries Limited,111947,N/A,N/A,N/A,IN,3945,Transways Exim Pvt Ltd,BL,Kg,F22,64297.91957,50.05057222,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,153.0902602,"Rice, at farm/IN Economic",203154.9156,313.8350334,225228.2573,70.28968295,19.46430263,416.9463251,32806.78828
1737,1737,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Spirits,300217,Grain ENA McD,N/A,IN,PREMIER ALCOBEV PRIVATE LIMITED,8100090,N/A,N/A,N/A,IN,3895,PREMIER ALCOBEV PVT LIMITED,BL,Kg,F22,1020633.026,794.4811687,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,2430.078245,"Rice, at farm/IN Economic",3224779.553,4981.660403,3575160.742,1115.743282,308.9666077,6618.397491,520758.5538
1738,1738,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Spirits,300217,Grain ENA McD,N/A,IN,PRIVILEGE INDUSTRIES LTD.,8100055,N/A,N/A,N/A,IN,3001,USL-Distillery-Baramathi,BL,Kg,F22,4551756.889,3543.179723,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,10837.51467,"Rice, at farm/IN Economic",14381675.07,22216.90507,15944283.71,4975.923805,1377.910423,29516.32526,2322447.22
1739,1739,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Spirits,300217,Grain ENA McD,N/A,IN,PRIVILEGE INDUSTRIES LTD.,8100055,N/A,N/A,N/A,IN,1011,USL-Distillery-Nasik,BL,Kg,F22,2172733.33,1691.297834,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,5173.173767,"Rice, at farm/IN Economic",6864941.497,10605.00622,7610836.317,2375.204951,657.731064,14089.30776,1108595.781
1740,1740,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Spirits,300217,Grain ENA McD,N/A,IN,PRIVILEGE INDUSTRIES LTD.,8100055,N/A,N/A,N/A,IN,1307,USL- ABPL PUNE,BL,Kg,F22,1650312.733,1284.634926,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,3929.315403,"Rice, at farm/IN Economic",5214307.808,8055.096575,5780856.726,1804.101277,499.5836052,10701.61887,842040.6258
1741,1741,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Spirits,300217,Grain ENA McD,N/A,IN,PRIVILEGE INDUSTRIES LTD.,8100055,N/A,N/A,N/A,IN,4047,USL -Distillery-Aurangabad,BL,Kg,F22,1269883.911,988.5054991,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,3023.532639,"Rice, at farm/IN Economic",4012309.583,6198.24191,4448258.081,1388.221238,384.4199769,8234.689921,647934.0685
1742,1742,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Spirits,300217,Grain ENA McD,N/A,IN,PRIVILEGE INDUSTRIES LTD.,8100055,N/A,N/A,N/A,IN,1056,USL-Distillery -NASIK -2,BL,Kg,F22,26790.79982,20.85395858,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,63.78760841,"Rice, at farm/IN Economic",84647.8815,130.7645972,93845.1072,29.2873679,8.110126094,173.7276355,13669.49512
1743,1743,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Spirits,300217,Grain ENA McD,N/A,IN,Radiant Manufacturers Pvt Ltd,111932,N/A,N/A,N/A,IN,3790,SPEY BOTTLERS PRIVATE LIMITED,BL,Kg,F22,1221660.472,950.9662304,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,2908.714944,"Rice, at farm/IN Economic",3859943.396,5962.865635,4279336.888,1335.503976,369.8217499,7921.980177,623328.9773
1744,1744,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Spirits,300217,Grain ENA McD,N/A,IN,Radiant Manufacturers Pvt Ltd,111932,N/A,N/A,N/A,IN,3720,NEDPL - Guwahati,BL,Kg,F22,924282.5938,719.4830037,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,2200.67249,"Rice, at farm/IN Economic",2920351.912,4511.378605,3237656.198,1010.414192,279.7993502,5993.603423,471597.5815
1745,1745,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Spirits,300217,Grain ENA McD,N/A,IN,RADICAL BIO - ORGANICS LIMITED,8100189,N/A,N/A,N/A,IN,1054,USL Hyderabad AP,BL,Kg,F22,3418506.057,2661.033699,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,8139.298834,"Rice, at farm/IN Economic",10801069.68,16685.56261,11974635.68,3737.068143,1034.85209,22167.64628,1744227.577
1746,1746,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Spirits,300217,Grain ENA McD,N/A,IN,RADICAL BIO - ORGANICS LIMITED,8100189,N/A,N/A,N/A,IN,2501,United Spirits Ltd -MALKAJGIRI,BL,Kg,F22,3300626.538,2569.27521,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,7858.633357,"Rice, at farm/IN Economic",10428619,16110.19838,11561717.21,3608.203725,999.1675348,21403.24469,1684081.798
1747,1747,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Spirits,300217,Grain ENA McD,N/A,IN,RADICAL BIO - ORGANICS LIMITED,8100189,N/A,N/A,N/A,IN,3001,USL-Distillery-Baramathi,BL,Kg,F22,267907.9982,208.544944,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,637.8760841,"Rice, at farm/IN Economic",846478.815,1307.645972,938451.072,292.873679,81.10126094,1737.276355,136694.9512
1748,1748,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Spirits,300217,Grain ENA McD,N/A,IN,RADICO NV DISTILLERIES MAHARASHTRA,111978,N/A,N/A,N/A,IN,1011,USL-Distillery-Nasik,BL,Kg,F22,642979.1957,500.5057222,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,1530.902602,"Rice, at farm/IN Economic",2031549.156,3138.350334,2252282.573,702.8968295,194.6430263,4169.463251,328067.8828
1749,1749,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Special Spirits,304012,HBS W243,N/A,IN,SHRI GANG INDUSTRIES AND ALLIED PRO,112286,N/A,N/A,N/A,IN,1313,USL  Hardoi,BL,Kg,F22,96316.14025,74.97673238,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,229.3241068,"Rice, at farm/IN Economic",304319.2917,470.1144189,337384.4218,105.2916021,29.15687652,624.5716968,49143.47528
1750,1750,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Special Spirits,303684,HBS W279,N/A,IN,SHRI GANG INDUSTRIES AND ALLIED PRO,112286,N/A,N/A,N/A,IN,1313,USL  Hardoi,BL,Kg,F22,64014.47291,49.83088767,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,152.4153873,"Rice, at farm/IN Economic",202259.341,312.451544,224235.376,69.9798226,19.37849749,415.1082867,32662.16502
1751,1751,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Special Spirits,303952,HBS W262,N/A,IN,SHRI GANG INDUSTRIES AND ALLIED PRO,112286,N/A,N/A,N/A,IN,1313,USL  Hardoi,BL,Kg,F22,42839.02473,33.34918762,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,101.9976616,"Rice, at farm/IN Economic",135353.6555,209.0952063,150060.2033,46.83108701,12.96825383,277.7939636,21857.79608
1752,1752,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Special Spirits,303973,HBS W215,N/A,IN,SHRI GANG INDUSTRIES AND ALLIED PRO,112286,N/A,N/A,N/A,IN,1313,USL  Hardoi,BL,Kg,F22,18204.88429,14.1723331,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,43.34495567,"Rice, at farm/IN Economic",57519.92844,88.85715912,63769.62724,19.90135223,5.510992883,118.0514028,9288.695322
1753,1753,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Special Spirits,303276,HBS - W349,N/A,IN,SHRI GANG INDUSTRIES AND ALLIED PRO,112286,N/A,N/A,N/A,IN,1313,USL  Hardoi,BL,Kg,F22,14432.73968,11.23606144,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,34.3636604,"Rice, at farm/IN Economic",45601.50672,70.44550383,50556.23615,15.77769083,4.369087129,93.59055177,7364.030409
1754,1754,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Special Spirits,304674,HBS W282,N/A,IN,SHRI GANG INDUSTRIES AND ALLIED PRO,112286,N/A,N/A,N/A,IN,1313,USL  Hardoi,BL,Kg,F22,10695.95892,8.326580584,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,25.46656478,"Rice, at farm/IN Economic",33794.82021,52.20645781,37466.7206,11.69268876,3.237886742,69.35902118,5457.40923
1755,1755,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Special Spirits,304599,HBS W359,N/A,IN,SHRI GANG INDUSTRIES AND ALLIED PRO,112286,N/A,N/A,N/A,IN,1313,USL  Hardoi,BL,Kg,F22,10710.42595,8.337296904,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,25.50101009,"Rice, at farm/IN Economic",33840.53007,52.27707069,37517.39696,11.70850394,3.24226621,69.4528341,5464.790758
1756,1756,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Special Spirits,302238,Rum Spirit Concentrate CC Jamaica,N/A,IN,SHRI GANG INDUSTRIES AND ALLIED PRO,112286,N/A,N/A,N/A,IN,1313,USL  Hardoi,BL,Kg,F22,3740.531471,2.90948086,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,8.906025887,"Rice, at farm/IN Economic",11818.53722,18.25735307,13102.65387,4.089102306,1.132335805,24.25585246,1908.534908
1757,1757,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Special Spirits,303277,HBS - W565,N/A,IN,SHRI GANG INDUSTRIES AND ALLIED PRO,112286,N/A,N/A,N/A,IN,1313,USL  Hardoi,BL,Kg,F22,6422.290533,4.999163246,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,15.29116549,"Rice, at farm/IN Economic",20291.79015,31.34688925,22496.5491,7.020767832,1.944159427,41.64598877,3276.851369
1758,1758,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Special Spirits,302985,HBS R232,N/A,IN,SHRI GANG INDUSTRIES AND ALLIED PRO,112286,N/A,N/A,N/A,IN,1313,USL  Hardoi,BL,Kg,F22,15482.93903,12.05050176,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,36.86413465,"Rice, at farm/IN Economic",48919.70368,75.57147604,54234.96435,16.92575565,4.687004072,100.4006751,7899.874618
1759,1759,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Special Spirits,304601,HBS W575,N/A,IN,Special Spirits - Goa,991213,N/A,N/A,N/A,IN,3740,GEMINI DISTILLERIES (TRIPURA),BL,Kg,F22,45544.35969,35.45494448,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,108.4389343,"Rice, at farm/IN Economic",143901.3986,222.2998153,159536.6822,49.78852542,13.78721436,295.3369803,23238.1417
1760,1760,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Special Spirits,304601,HBS W575,N/A,IN,Special Spirits - Goa,991213,N/A,N/A,N/A,IN,3945,Transways Exim Pvt Ltd,BL,Kg,F22,32148.95978,25.02796519,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,76.5451301,"Rice, at farm/IN Economic",101577.4578,156.9175167,112614.1286,35.14484147,9.732151313,208.4731625,16403.39414
1761,1761,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Special Spirits,304601,HBS W575,N/A,IN,Special Spirits - Goa,991213,N/A,N/A,N/A,IN,3710,CDPL - Guwahati,BL,Kg,F22,29469.8798,22.93828281,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,70.16636926,"Rice, at farm/IN Economic",93112.66965,143.841057,103229.6179,32.21610469,8.921138703,191.100399,15036.44463
1762,1762,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Special Spirits,304601,HBS W575,N/A,IN,Special Spirits - Goa,991213,N/A,N/A,N/A,IN,3960,GLOBUS SPIRITS LIMITED,BL,Kg,F22,34828.03977,27.11228942,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,82.92389094,"Rice, at farm/IN Economic",110042.246,169.9939764,121998.6394,38.07357826,10.54316392,225.8459261,17770.34365
1763,1763,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Special Spirits,303952,HBS W262,N/A,IN,Special Spirits - Goa,991213,N/A,N/A,N/A,IN,3945,Transways Exim Pvt Ltd,BL,Kg,F22,10716.31993,8.342655064,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,25.51504337,"Rice, at farm/IN Economic",33859.1526,52.3058389,37538.04288,11.71494716,3.244050438,69.49105418,5467.798047
1764,1764,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Special Spirits,303973,HBS W215,N/A,IN,Special Spirits - Goa,991213,N/A,N/A,N/A,IN,3945,Transways Exim Pvt Ltd,BL,Kg,F22,10716.31993,8.342655064,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,25.51504337,"Rice, at farm/IN Economic",33859.1526,52.3058389,37538.04288,11.71494716,3.244050438,69.49105418,5467.798047
1765,1765,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Special Spirits,304012,HBS W243,N/A,IN,Special Spirits - Goa,991213,N/A,N/A,N/A,IN,3945,Transways Exim Pvt Ltd,BL,Kg,F22,10716.31993,8.342655064,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,25.51504337,"Rice, at farm/IN Economic",33859.1526,52.3058389,37538.04288,11.71494716,3.244050438,69.49105418,5467.798047
1766,1766,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Special Spirits,303973,HBS W215,N/A,IN,Special Spirits - Goa,991213,N/A,N/A,N/A,IN,3910,Cosmos Beverages Pvt. Ltd,BL,Kg,F22,9108.871939,7.088845632,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,21.68778686,"Rice, at farm/IN Economic",28780.27971,44.45996306,31907.33645,9.957705085,2.757442872,59.06739606,4647.62834
1767,1767,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Special Spirits,303684,HBS W279,N/A,IN,Special Spirits - Goa,991213,N/A,N/A,N/A,IN,3945,Transways Exim Pvt Ltd,BL,Kg,F22,10716.31993,8.342655064,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,25.51504337,"Rice, at farm/IN Economic",33859.1526,52.3058389,37538.04288,11.71494716,3.244050438,69.49105418,5467.798047
1768,1768,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Special Spirits,304091,HBS W249,N/A,IN,Special Spirits - Goa,991213,N/A,N/A,N/A,IN,3730,MTM WINES & BOTTLERS (P) LTD,BL,Kg,F22,10716.31993,8.342655064,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,25.51504337,"Rice, at farm/IN Economic",33859.1526,52.3058389,37538.04288,11.71494716,3.244050438,69.49105418,5467.798047
1769,1769,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Special Spirits,303684,HBS W279,N/A,IN,Special Spirits - Goa,991213,N/A,N/A,N/A,IN,3710,CDPL - Guwahati,BL,Kg,F22,5358.159964,4.168648452,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,12.75752168,"Rice, at farm/IN Economic",16929.5763,26.15291945,18769.02144,5.857473579,1.622025219,34.74552709,2733.899023
1770,1770,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Special Spirits,302238,Rum Spirit Concentrate CC Jamaica,N/A,IN,Special Spirits - Goa,991213,N/A,N/A,N/A,IN,3897,VINDESHWARI EXIM PVT LTD,BL,Kg,F22,1071.631993,0.8358729544,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,2.551504337,"Rice, at farm/IN Economic",3385.91526,5.23058389,3753.804288,1.171494716,0.3244050438,6.949105418,546.7798047
1771,1771,Raw Materials,Bought in Liquid,Neutral Spirit,GNS,,GNS,Special Spirits,302985,HBS R232,N/A,IN,Special Spirits - Goa,991213,N/A,N/A,N/A,IN,3960,GLOBUS SPIRITS LIMITED,BL,Kg,F22,3214.895978,2.502260703,N/A,GNS TO broken rice IN,0.002380952,Broken Rice,"Rice, at farm/IN Economic",N/A,Yes,N/A,India,7.65451301,"Rice, at farm/IN Economic",10157.74578,15.69175167,11261.41286,3.514484147,0.9732151313,20.84731625,1640.339414
